tim_000.dat
tim_001.dat
tim_002.dat
tim_003.dat
tim_004.dat
tim_005.dat
tim_006.dat
tim_007.dat
1 2	30 171 790940	40 212 790851
tim_008.dat
tim_009.dat
tim_010.dat
tim_011.dat
tim_012.dat
tim_013.dat
tim_014.dat
tim_015.dat
tim_016.dat
tim_017.dat
tim_018.dat
tim_019.dat
tim_020.dat
tim_021.dat
tim_022.dat
tim_023.dat
tim_024.dat
tim_025.dat
tim_026.dat
1 1	134 93 716515	165 197 716450
1 2	134 93 716515	108 126 716017
1 2	165 197 716450	108 126 716017
tim_275.dat
1 2	116 172 922680	155 33 922480
tim_276.dat
1 1	86 71 466733	184 150 466625
1 2	39 129 444250	1 163 443900
1 2	53 166 632278	66 150 632413
1 2	148 171 170779	53 255 171033
tim_277.dat
1 2	135 123 117575	2 138 117183
1 2	135 123 117575	4 192 117771
1 2	135 123 117575	4 199 117400
1 2	135 123 117575	4 215 117500
1 2	165 227 960044	57 28 960050
1 2	165 227 960044	60 72 959958
1 2	165 227 960044	60 89 959900
1 2	165 227 960044	61 126 959900
1 2	165 227 960044	66 143 960000
1 2	165 227 960044	67 162 960050
1 2	165 227 960044	67 171 960027
1 2	165 227 960044	67 182 960044
1 2	165 227 960044	67 191 960060
1 2	165 227 960044	67 196 960050
1 2	165 227 960044	67 202 960000
1 2	165 227 960044	68 230 960037
tim_278.dat
1 1	93 219 909867	135 188 909971
tim_279.dat
1 2	175 100 80440	207 196 80175
1 2	175 100 80440	222 111 80140
tim_280.dat
tim_281.dat
tim_282.dat
tim_283.dat
tim_284.dat
tim_285.dat
tim_286.dat
1 2	175 151 960020	51 23 959957
1 2	175 151 960020	51 19 959900
1 2	195 175 764671	70 61 764480
tim_287.dat
tim_288.dat
tim_289.dat
1 2	142 57 747110	183 6 747375
1 2	142 57 747110	183 17 747045
tim_290.dat
1 2	1 142 549633	27 181 549790
1 2	62 62 960042	179 11 959980
1 2	62 62 960042	180 4 960000
1 2	62 62 960042	181 63 960020
1 2	62 62 960042	181 73 960010
1 2	62 62 960042	182 85 960025
1 2	62 62 960042	182 92 960040
1 2	62 62 960042	182 99 960030
1 2	62 62 960042	183 128 959980
1 2	62 62 960042	184 153 960017
tim_291.dat
1 1	184 50 925655	183 108 925650
1 1	184 50 925655	184 189 925675
1 1	183 108 925650	184 189 925675
tim_292.dat
tim_293.dat
1 2	208 31 725983	194 131 725950
tim_294.dat
tim_295.dat
1 1	115 249 340533	221 238 340343
1 2	42 236 388909	125 12 388987
tim_296.dat
1 2	247 1 744140	150 65 744192
tim_297.dat
1 1	112 211 69290	155 94 69327.3
1 2	76 222 312150	66 212 312596
tim_298.dat
1 2	6 220 922915	20 48 922550
tim_299.dat
tim_300.dat
1 1	147 194 298237	179 210 298260
1 2	83 158 171767	233 79 171375
tim_301.dat
1 1	10 54 960056	52 40 960050
1 2	10 54 960056	168 95 959840
1 2	10 54 960056	168 120 959900
1 2	10 54 960056	169 194 959886
1 2	10 54 960056	169 190 959883
1 2	10 54 960056	169 202 959880
1 2	10 54 960056	170 212 959933
1 2	10 54 960056	170 218 959875
1 2	10 54 960056	170 245 959942
1 2	10 54 960056	170 253 960000
1 2	10 54 960056	187 49 960044
1 2	52 40 960050	168 95 959840
1 2	52 40 960050	168 120 959900
1 2	52 40 960050	169 194 959886
1 2	52 40 960050	169 190 959883
1 2	52 40 960050	169 202 959880
1 2	52 40 960050	170 212 959933
1 2	52 40 960050	170 218 959875
1 2	52 40 960050	170 245 959942
1 2	52 40 960050	170 253 960000
1 2	52 40 960050	187 49 960044
1 2	229 50 473820	12 206 473620
tim_302.dat
1 2	107 109 680200	122 232 679700
1 2	144 194 134408	55 142 134271
1 2	210 228 960040	28 120 959900
1 2	210 228 960040	27 124 959950
1 2	210 228 960040	28 141 959950
1 2	210 228 960040	28 129 959920
tim_303.dat
tim_304.dat
1 2	135 194 504940	46 118 505325
1 2	135 194 504940	47 134 505278
1 2	135 194 504940	47 148 505300
tim_305.dat
1 2	164 130 823129	112 85 822975
tim_306.dat
tim_307.dat
tim_308.dat
1 2	159 135 405447	196 50 404991
tim_309.dat
1 1	166 254 465560	168 47 465600
tim_310.dat
1 1	8 142 359389	238 249 359317
1 1	42 14 906843	76 118 906750
1 2	140 69 510617	86 250 510640
tim_311.dat
1 1	24 211 559150	48 152 559125
1 2	24 211 559150	143 117 559244
1 2	48 152 559125	143 117 559244
1 2	193 17 353725	34 149 353500
1 2	209 235 327275	33 116 326942
tim_312.dat
1 1	106 209 320757	145 26 320600
1 2	107 34 939400	253 102 939676
1 2	160 237 745108	218 13 745178
tim_313.dat
1 1	21 59 604790	137 171 604814
1 2	75 2 570270	42 88 569780
1 2	75 2 570270	46 184 569914
1 2	75 2 570270	47 212 570696
1 2	208 253 923200	226 76 922900
tim_314.dat
tim_315.dat
1 1	44 99 263650	76 155 263570
1 1	89 242 214325	149 34 214360
1 1	118 218 143883	122 199 143458
1 1	154 90 762820	251 167 762900
tim_316.dat
tim_317.dat
tim_318.dat
1 2	241 153 525300	88 24 525700
tim_319.dat
tim_320.dat
1 1	162 78 678717	213 124 678811
1 2	239 176 357625	22 228 357267
tim_321.dat
1 2	92 178 270533	128 232 270157
1 2	202 62 269957	128 232 270157
tim_322.dat
1 1	12 251 960060	208 226 960067
1 2	179 184 606891	103 126 606814
tim_323.dat
1 1	118 241 833025	235 23 833000
1 2	118 241 833025	172 146 833233
1 2	231 118 950492	46 90 950575
1 2	235 23 833000	172 146 833233
tim_324.dat
1 1	21 64 744725	72 86 744760
1 1	230 202 133710	231 239 133792
1 2	36 189 60140	23 174 59650
tim_325.dat
1 2	213 159 503483	201 60 503180
1 2	218 17 339075	125 225 339400
tim_326.dat
1 2	164 179 207556	202 54 207343
1 2	208 207 443878	166 86 443757
1 2	247 74 669262	40 134 668883
tim_327.dat
tim_328.dat
tim_329.dat
tim_330.dat
tim_331.dat
tim_332.dat
tim_333.dat
1 1	145 140 835950	186 125 835967
tim_334.dat
1 1	133 188 649671	244 96 649600
1 2	159 200 279700	2 63 279960
1 2	175 252 281825	8 253 281547
tim_335.dat
tim_336.dat
tim_337.dat
1 2	176 190 551075	126 120 551107
tim_338.dat
1 2	95 7 238900	73 237 238517
1 2	100 57 145181	70 98 144989
1 2	100 57 145181	90 57 145240
1 2	134 40 617575	254 65 617744
tim_339.dat
tim_340.dat
1 1	28 237 290583	56 84 290600
tim_341.dat
1 1	46 171 359427	83 196 359041
1 1	155 54 793891	155 223 793900
tim_342.dat
1 2	66 225 160600	7 112 161044
1 2	185 104 893583	242 238 893350
1 2	185 104 893583	242 254 893600
1 2	243 167 60362.5	126 19 60500
tim_343.dat
1 2	12 129 288900	222 143 289050
1 2	12 129 288900	226 244 289058
tim_344.dat
1 1	19 12 466300	27 221 466500
tim_345.dat
1 2	18 70 960071	82 247 960052
1 2	18 70 960071	130 27 960044
1 2	18 70 960071	130 59 960047
1 2	18 70 960071	132 105 960021
1 2	18 70 960071	132 116 959950
1 2	18 70 960071	132 133 960019
1 2	18 70 960071	133 154 959988
1 2	18 70 960071	133 215 959964
1 2	18 70 960071	135 232 959925
1 2	23 240 546407	24 22 546138
1 2	23 240 546407	39 246 546267
1 2	32 187 230960	205 42 230675
tim_346.dat
1 1	110 4 300414	122 58 300283
tim_347.dat
1 1	45 189 960050	81 176 960075
1 2	45 189 960050	187 73 960039
1 2	45 189 960050	189 126 959969
1 2	45 189 960050	190 141 959988
1 2	45 189 960050	191 155 959989
1 2	45 189 960050	191 162 959933
1 2	45 189 960050	191 171 959940
1 2	45 189 960050	192 190 959933
1 2	45 189 960050	193 197 959967
1 2	45 189 960050	193 205 959975
1 2	45 189 960050	194 231 960012
1 2	76 101 346776	35 128 346539
1 2	81 176 960075	187 73 960039
1 2	81 176 960075	189 126 959969
1 2	81 176 960075	190 141 959988
1 2	81 176 960075	191 155 959989
1 2	81 176 960075	191 162 959933
1 2	81 176 960075	191 171 959940
1 2	81 176 960075	192 190 959933
1 2	81 176 960075	193 197 959967
1 2	81 176 960075	193 205 959975
1 2	81 176 960075	194 231 960012
tim_348.dat
tim_349.dat
tim_350.dat
tim_351.dat
tim_352.dat
tim_353.dat
1 1	64 194 266571	87 48 267042
1 2	18 227 377700	55 231 377644
1 2	100 21 268573	129 27 268643
tim_354.dat
1 2	133 84 526850	98 6 526831
tim_355.dat
1 2	84 215 915329	0 233 915479
tim_356.dat
1 1	23 177 147720	70 139 147825
1 2	68 61 300586	127 71 300560
tim_357.dat
1 2	211 228 664100	185 120 663692
1 2	211 228 664100	135 223 663800
tim_358.dat
1 2	50 245 777395	100 39 777457
tim_359.dat
tim_360.dat
1 1	10 76 237000	38 125 236950
1 1	79 96 463767	87 47 464151
1 1	79 96 463767	122 202 464133
1 1	87 47 464151	122 202 464133
tim_361.dat
tim_362.dat
1 1	48 123 886862	60 66 886850
1 2	129 149 510450	145 149 510785
1 2	128 207 242100	99 135 242225
1 2	180 16 522086	52 7 521767
tim_363.dat
1 1	46 168 101140	48 16 101100
1 2	124 244 389608	225 126 389539
tim_364.dat
1 2	242 0 604175	56 121 604567
tim_365.dat
tim_366.dat
1 1	82 184 565143	133 210 565133
tim_367.dat
tim_368.dat
1 1	77 223 773140	150 121 773200
tim_369.dat
1 1	162 223 719625	169 240 719817
tim_370.dat
1 1	89 77 721350	208 151 721260
1 2	33 254 878867	155 35 879040
1 2	33 254 878867	224 213 878786
tim_371.dat
1 1	103 251 210671	148 119 210714
1 2	161 248 569500	194 44 569133
1 2	161 248 569500	194 148 569125
1 2	246 38 501213	51 27 500812
tim_372.dat
tim_373.dat
tim_374.dat
tim_375.dat
tim_376.dat
tim_377.dat
1 1	69 36 477734	69 90 477688
1 2	114 65 960040	174 33 960056
tim_378.dat
1 1	157 239 381123	178 172 380707
tim_379.dat
tim_380.dat
tim_381.dat
1 1	138 109 269924	143 15 269980
1 2	43 182 271514	156 39 271515
1 2	160 193 21066.7	1 225 21500
tim_382.dat
1 1	12 207 803480	17 207 803362
tim_383.dat
1 2	12 172 123157	112 171 122992
tim_384.dat
1 2	168 190 49588.9	213 46 49700
tim_385.dat
tim_386.dat
1 2	30 53 807191	244 48 807325
tim_387.dat
tim_388.dat
1 1	87 159 452044	182 35 452080
tim_389.dat
1 1	54 202 375867	210 216 375867
1 1	128 113 698820	227 91 698908
1 2	217 166 496760	158 185 496660
tim_390.dat
1 1	42 200 138620	99 233 138711
tim_391.dat
1 2	103 210 494783	115 107 494418
1 2	170 240 172000	208 198 171980
tim_392.dat
1 1	149 211 685625	248 255 685550
1 2	7 105 846650	117 249 846862
1 2	31 149 748230	35 61 747962
1 2	43 200 928806	23 226 929252
1 2	100 215 79040	184 217 78750
1 2	219 192 660967	63 138 660857
tim_393.dat
1 1	47 94 241180	206 120 241383
tim_394.dat
1 1	107 135 960050	241 82 960014
1 2	107 135 960050	108 15 960050
1 2	107 135 960050	110 10 959975
1 2	107 135 960050	133 60 959940
1 2	107 135 960050	226 29 960000
1 2	241 82 960014	108 15 960050
1 2	241 82 960014	110 10 959975
1 2	241 82 960014	133 60 959940
1 2	241 82 960014	226 29 960000
tim_395.dat
tim_396.dat
tim_397.dat
tim_398.dat
tim_399.dat
tim_400.dat
1 1	0 147 428125	107 248 428267
1 2	52 57 276683	65 24 276346
1 2	207 255 858275	27 228 858711
tim_401.dat
1 1	59 29 257380	246 15 257486
1 2	21 1 371175	221 24 370797
tim_402.dat
1 1	37 170 554300	97 123 554450
1 2	108 208 960050	43 214 960050
1 2	126 214 443075	95 161 442775
tim_403.dat
tim_404.dat
1 1	197 15 27800	224 174 27783.3
tim_405.dat
1 1	113 79 960057	161 248 960050
1 2	99 228 386256	122 70 386657
1 2	153 59 260429	123 187 260000
tim_406.dat
1 1	5 218 500625	22 150 500425
1 1	114 248 810444	219 156 810500
tim_407.dat
tim_408.dat
1 1	82 242 690733	81 70 690787
1 1	110 143 911250	192 251 911143
1 2	142 132 740325	26 55 740800
1 2	208 129 254393	125 89 254400
1 2	208 129 254393	125 97 254840
tim_409.dat
1 2	52 120 666525	137 75 666956
tim_410.dat
tim_411.dat
1 2	171 171 244375	217 162 244260
tim_412.dat
tim_413.dat
tim_414.dat
1 1	135 28 882000	138 34 882020
1 1	135 28 882000	139 13 882041
1 1	138 34 882020	139 13 882041
tim_415.dat
1 2	115 252 579518	199 202 579057
tim_416.dat
tim_417.dat
tim_418.dat
tim_419.dat
tim_420.dat
1 1	31 220 836783	54 160 836918
1 2	181 56 278790	110 130 278550
tim_421.dat
1 1	245 114 285180	251 177 285033
1 2	171 116 751700	38 85 751343
tim_422.dat
1 1	84 16 310738	150 53 310600
tim_423.dat
1 1	76 56 461238	193 151 461162
tim_424.dat
1 2	217 22 81600	80 129 81644.6
tim_425.dat
1 2	76 182 654167	107 231 653888
tim_426.dat
1 1	84 174 315267	249 34 315050
1 2	134 199 376680	66 166 376875
tim_427.dat
1 1	11 151 26116.7	217 132 26150
1 2	144 110 382875	96 166 383000
tim_428.dat
1 2	216 189 408325	133 47 408571
tim_429.dat
tim_430.dat
1 1	100 56 128950	129 161 128950
1 1	171 72 349925	240 80 349925
1 2	123 29 767612	219 124 767290
1 2	123 29 767612	251 175 767880
1 2	123 29 767612	251 185 767620
1 2	123 29 767612	251 192 767625
1 2	125 61 710275	197 120 710493
tim_431.dat
1 2	63 106 520233	2 42 519900
1 2	63 106 520233	6 212 520302
tim_432.dat
tim_433.dat
tim_434.dat
1 1	13 49 789570	106 136 789525
1 1	153 53 462520	160 227 462525
1 2	72 195 453917	6 247 454233
1 2	199 188 511850	1 117 512340
tim_435.dat
1 1	165 144 45757.8	165 243 45820
1 2	22 168 450850	108 150 451175
1 2	22 168 450850	109 176 451180
tim_436.dat
tim_437.dat
tim_438.dat
tim_439.dat
tim_440.dat
tim_441.dat
1 1	112 219 419627	207 206 419636
1 2	35 212 682100	161 252 681978
tim_442.dat
tim_443.dat
1 1	151 65 137900	167 23 137814
1 2	151 65 137900	229 120 137429
1 2	167 23 137814	229 120 137429
1 2	241 197 530700	227 255 530875
tim_444.dat
1 2	84 194 675362	157 159 675350
tim_445.dat
tim_446.dat
tim_447.dat
1 1	33 170 232683	152 236 232825
1 2	1 151 960040	164 228 960000
1 2	1 151 960040	199 77 959900
1 2	1 151 960040	202 141 959929
1 2	1 151 960040	203 187 959920
tim_448.dat
tim_449.dat
tim_450.dat
1 2	119 219 930020	84 144 930117
tim_451.dat
tim_452.dat
1 2	112 144 960050	231 29 959971
1 2	112 144 960050	246 125 959894
1 2	112 144 960050	246 135 959900
1 2	112 144 960050	245 170 959900
1 2	112 144 960050	245 229 959888
1 2	112 144 960050	246 151 959938
1 2	112 144 960050	246 189 959912
1 2	112 144 960050	246 208 959867
1 2	112 144 960050	246 237 959900
1 2	112 144 960050	246 245 959891
tim_453.dat
tim_454.dat
1 1	47 4 925444	48 86 925720
1 1	47 4 925444	89 163 925650
1 1	48 86 925720	89 163 925650
1 2	78 130 366518	194 164 367000
1 2	117 244 241756	183 172 241380
tim_455.dat
tim_456.dat
1 1	50 62 383683	255 179 383880
1 1	77 74 520569	77 139 520583
tim_457.dat
1 1	56 45 790150	76 17 790171
1 1	113 203 713883	219 93 713883
1 2	209 3 426502	22 142 426580
tim_458.dat
tim_459.dat
tim_460.dat
tim_461.dat
tim_462.dat
tim_463.dat
tim_464.dat
tim_465.dat
1 1	110 228 432512	111 96 432450
1 2	24 176 959975	1 6 960050
1 2	24 176 959975	1 10 960025
1 2	24 176 959975	3 74 960060
1 2	24 176 959975	4 94 960050
1 2	24 176 959975	5 125 960031
1 2	24 176 959975	4 108 960017
1 2	24 176 959975	6 149 960033
1 2	24 176 959975	7 169 960011
1 2	24 176 959975	8 215 960034
tim_466.dat
1 2	241 113 126227	9 124 126260
tim_467.dat
tim_468.dat
tim_469.dat
tim_470.dat
1 2	128 94 960050	149 21 960050
1 2	128 94 960050	149 29 960022
1 2	128 94 960050	150 102 960043
1 2	128 94 960050	150 78 960025
1 2	128 94 960050	150 87 960027
1 2	128 94 960050	150 137 960033
1 2	128 94 960050	150 150 960050
tim_471.dat
tim_472.dat
tim_473.dat
1 1	15 23 359143	16 2 359160
tim_474.dat
tim_475.dat
tim_476.dat
1 2	13 115 352.941	226 18 133.333
1 2	55 133 513324	95 109 512978
tim_477.dat
tim_478.dat
tim_479.dat
1 2	100 229 883450	129 165 883146
tim_480.dat
1 2	110 255 270320	106 105 270043
tim_481.dat
1 1	4 94 360467	122 168 360425
tim_482.dat
tim_483.dat
1 1	181 164 151300	213 77 151217
1 2	39 71 506760	76 172 506543
1 2	85 61 256350	48 74 256238
tim_484.dat
1 1	49 242 482083	192 128 482112
1 2	11 197 940143	30 229 939990
1 2	177 74 960057	46 245 960010
1 2	177 74 960057	47 162 959864
1 2	177 74 960057	48 39 960007
1 2	177 74 960057	47 100 959853
1 2	177 74 960057	47 183 959720
1 2	177 74 960057	47 92 959925
1 2	177 74 960057	47 209 959900
1 2	177 74 960057	48 238 959929
1 2	177 74 960057	149 7 959980
1 2	177 74 960057	149 12 959975
1 2	177 74 960057	149 34 960041
1 2	177 74 960057	252 78 959800
tim_485.dat
tim_486.dat
tim_487.dat
tim_488.dat
tim_489.dat
tim_490.dat
1 1	1 200 250083	173 208 249683
tim_491.dat
tim_492.dat
1 2	199 88 903429	142 143 903420
tim_493.dat
tim_494.dat
1 1	131 94 759575	188 230 759629
tim_495.dat
tim_496.dat
tim_497.dat
1 1	172 205 824357	177 202 824383
1 2	172 205 824357	182 185 823877
tim_498.dat
tim_499.dat
1 2	155 100 819776	194 15 819736
tim_500.dat
1 2	131 98 657000	207 223 657040
tim_501.dat
1 2	87 73 503825	56 84 503557
1 2	207 11 832850	37 201 832931
1 2	214 167 232800	219 53 232400
tim_502.dat
tim_503.dat
tim_504.dat
1 1	45 121 438800	122 223 439071
tim_505.dat
tim_506.dat
1 2	30 119 379967	11 118 380046
1 2	30 119 379967	14 202 380182
1 2	30 119 379967	17 183 379660
tim_507.dat
1 1	67 36 732812	155 145 732855
1 2	47 242 513200	100 164 513686
1 2	108 221 943429	144 238 943300
tim_508.dat
1 2	11 86 691025	181 46 690870
tim_509.dat
1 2	233 93 593544	222 34 593614
1 2	233 93 593544	224 69 593638
1 2	233 93 593544	227 39 593450
1 2	233 93 593544	226 53 593640
tim_510.dat
tim_511.dat
tim_512.dat
1 1	158 11 483767	234 91 483717
tim_513.dat
1 1	7 61 494150	183 47 494025
1 1	72 100 402612	123 101 402617
1 2	7 61 494150	68 33 494040
1 2	173 55 167120	164 63 166627
1 2	173 55 167120	163 74 166633
1 2	183 47 494025	68 33 494040
tim_514.dat
1 2	15 73 828175	102 157 828324
1 2	135 188 503361	6 173 503460
1 2	135 188 503361	229 86 503486
1 2	137 90 893000	14 204 892536
tim_515.dat
1 1	86 11 115225	105 102 115250
1 1	105 102 115250	214 212 115750
1 1	146 135 427383	179 34 427250
tim_516.dat
tim_517.dat
tim_518.dat
tim_519.dat
tim_520.dat
1 1	93 129 960057	239 107 960050
1 2	38 228 464900	112 53 464545
1 2	93 129 960057	33 174 959950
1 2	93 129 960057	33 184 959967
1 2	93 129 960057	34 210 960014
1 2	93 129 960057	35 242 960026
1 2	93 129 960057	165 127 960025
1 2	239 107 960050	33 174 959950
1 2	239 107 960050	33 184 959967
1 2	239 107 960050	34 210 960014
1 2	239 107 960050	35 242 960026
1 2	239 107 960050	165 127 960025
tim_521.dat
1 2	232 135 780540	190 250 780450
tim_522.dat
tim_523.dat
1 2	123 80 960050	210 62 959925
1 2	123 80 960050	209 9 959900
1 2	123 80 960050	210 56 959943
1 2	123 80 960050	211 74 959914
1 2	123 80 960050	211 88 959950
1 2	123 80 960050	211 92 959917
1 2	123 80 960050	212 100 959923
1 2	123 80 960050	214 161 959917
1 2	123 80 960050	213 169 959933
tim_524.dat
1 2	205 11 831800	130 108 831860
tim_525.dat
tim_526.dat
1 2	147 146 360403	216 91 360280
tim_527.dat
tim_528.dat
tim_529.dat
1 2	127 167 552675	72 232 552652
tim_530.dat
1 2	128 163 548582	148 216 548440
tim_531.dat
1 1	165 22 588175	178 31 588293
tim_532.dat
tim_533.dat
tim_534.dat
tim_535.dat
tim_536.dat
1 1	43 217 38722.2	61 26 38758.8
1 2	186 67 960033	139 181 959925
1 2	186 67 960033	245 248 959965
tim_537.dat
tim_538.dat
tim_539.dat
tim_540.dat
1 2	249 109 780900	133 93 780860
tim_541.dat
1 1	148 182 484600	218 203 484633
1 2	4 12 793980	167 222 793922
1 2	4 12 793980	169 138 793845
1 2	253 231 202575	104 186 202125
1 2	253 231 202575	105 210 202082
1 2	253 231 202575	105 218 202167
tim_542.dat
tim_543.dat
tim_544.dat
tim_545.dat
tim_546.dat
1 2	254 107 101207	163 22 101420
tim_547.dat
1 2	83 217 134640	101 252 134743
tim_548.dat
tim_549.dat
1 2	250 122 448533	21 174 448353
tim_550.dat
tim_551.dat
tim_552.dat
tim_553.dat
1 1	75 235 787300	214 177 787243
1 2	246 52 895238	240 69 895050
1 2	246 52 895238	241 132 895520
tim_554.dat
1 1	216 235 765027	219 121 765111
tim_555.dat
1 2	130 202 187160	141 204 186800
tim_556.dat
1 1	13 217 920350	31 221 920342
1 2	13 217 920350	189 80 919975
1 2	31 221 920342	189 80 919975
1 2	129 20 960050	31 253 960050
tim_557.dat
1 1	65 25 578750	160 237 578888
tim_558.dat
1 1	84 135 422500	126 229 422500
tim_559.dat
1 1	6 69 439300	23 222 439433
1 1	6 69 439300	241 220 439378
1 1	23 222 439433	241 220 439378
1 2	6 69 439300	149 106 438941
1 2	23 222 439433	149 106 438941
1 2	241 220 439378	149 106 438941
tim_560.dat
tim_561.dat
tim_562.dat
tim_563.dat
1 1	17 12 648850	99 85 648775
tim_564.dat
1 2	124 155 731383	165 207 731800
1 2	180 202 609656	228 16 609468
tim_565.dat
tim_566.dat
tim_567.dat
tim_568.dat
1 1	41 183 386422	48 187 386320
tim_569.dat
1 1	91 238 648467	115 147 648500
1 2	199 161 449687	43 200 449211
tim_570.dat
tim_571.dat
tim_572.dat
tim_573.dat
1 2	32 4 641325	44 42 641425
1 2	106 169 639800	124 40 639864
tim_574.dat
tim_575.dat
tim_576.dat
1 1	95 135 122512	156 239 122420
1 2	205 119 796129	29 12 796475
1 2	213 73 661855	100 3 661388
tim_577.dat
1 1	125 130 780357	170 32 780362
1 2	171 187 307786	143 134 307389
1 2	185 198 505412	79 81 505473
1 2	185 198 505412	82 183 505460
tim_578.dat
tim_579.dat
1 2	171 188 301614	112 108 301562
tim_580.dat
1 1	113 243 611867	167 110 611725
tim_581.dat
1 2	65 249 128675	45 15 129000
tim_582.dat
1 1	114 255 122575	142 226 122789
tim_583.dat
tim_584.dat
tim_585.dat
tim_586.dat
tim_587.dat
tim_588.dat
tim_589.dat
1 2	58 193 497980	74 224 498062
1 2	79 194 140200	9 23 140090
tim_590.dat
1 1	43 98 25233.3	55 14 25308.3
1 2	187 207 449600	158 141 450052
tim_591.dat
tim_592.dat
1 1	96 73 674171	97 184 674167
tim_593.dat
1 1	186 70 624020	187 39 624020
tim_594.dat
1 1	85 93 107486	166 209 107533
1 2	201 171 310500	249 168 310623
1 2	203 104 321067	39 178 320950
tim_595.dat
tim_596.dat
tim_597.dat
tim_598.dat
tim_599.dat
tim_600.dat
tim_601.dat
tim_602.dat
tim_603.dat
tim_604.dat
tim_605.dat
1 2	20 78 579750	192 124 579756
1 2	245 87 822786	49 249 822979
tim_606.dat
1 2	13 96 538972	140 147 538651
tim_607.dat
tim_608.dat
tim_609.dat
tim_610.dat
1 2	242 177 105429	166 192 105020
tim_611.dat
1 2	156 220 412594	68 200 412954
1 2	168 91 960050	68 5 960023
1 2	168 91 960050	69 11 960025
1 2	168 91 960050	69 37 960025
1 2	168 91 960050	72 173 960000
1 2	168 91 960050	73 212 959990
1 2	168 91 960050	73 198 959950
tim_612.dat
1 2	18 179 830600	9 19 830389
tim_613.dat
tim_614.dat
tim_615.dat
1 2	9 236 24222.2	46 95 24033.3
tim_616.dat
tim_617.dat
tim_618.dat
tim_619.dat
tim_620.dat
tim_621.dat
tim_622.dat
1 1	129 12 889575	134 145 889650
1 2	212 184 383150	168 132 383036
tim_623.dat
1 1	74 40 666825	244 18 666814
1 2	204 108 714900	103 137 714717
tim_624.dat
1 2	182 178 550850	147 70 550775
tim_625.dat
1 1	195 39 654514	217 67 654500
1 2	141 20 346800	56 207 346840
1 2	225 37 736200	124 73 735850
tim_626.dat
1 2	226 120 234600	136 90 234650
tim_627.dat
tim_628.dat
tim_629.dat
1 2	178 250 721700	193 45 721720
tim_630.dat
1 1	95 205 60150	117 177 60200
1 2	30 159 867878	221 135 868334
1 2	94 129 691614	91 39 691695
1 2	94 129 691614	92 97 691746
tim_631.dat
tim_632.dat
tim_633.dat
tim_634.dat
tim_635.dat
1 2	16 131 719000	192 17 718528
1 2	16 131 719000	194 69 718543
tim_636.dat
1 2	19 15 312343	108 49 312318
tim_637.dat
1 1	125 18 433475	167 74 433325
1 2	37 37 658583	5 36 658375
tim_638.dat
tim_639.dat
1 2	67 145 431160	71 158 431133
tim_640.dat
tim_641.dat
tim_642.dat
1 2	170 61 111150	255 139 111462
tim_643.dat
tim_644.dat
tim_645.dat
tim_646.dat
tim_647.dat
tim_648.dat
tim_649.dat
tim_650.dat
tim_651.dat
tim_652.dat
tim_653.dat
1 2	125 109 169380	93 178 169063
tim_654.dat
tim_655.dat
tim_656.dat
1 1	82 238 545678	84 126 545640
1 2	32 147 309200	120 147 308939
tim_657.dat
1 1	42 1 816025	135 123 816218
tim_658.dat
1 2	23 43 703080	40 115 703001
tim_659.dat
tim_660.dat
tim_661.dat
tim_662.dat
1 2	150 125 531709	191 97 531297
1 2	219 225 45233.3	27 189 45289.8
tim_663.dat
1 2	68 0 670457	49 7 670425
1 2	68 0 670457	58 16 670371
1 2	68 0 670457	58 127 670054
tim_664.dat
1 2	84 38 513740	19 245 513583
tim_665.dat
1 2	213 29 453760	134 16 453940
tim_666.dat
tim_667.dat
1 2	55 120 960050	119 78 959880
1 2	55 120 960050	119 82 959912
1 2	55 120 960050	119 88 959950
1 2	55 120 960050	119 96 959950
1 2	55 120 960050	139 116 960042
tim_668.dat
tim_669.dat
tim_670.dat
tim_671.dat
tim_672.dat
tim_673.dat
tim_674.dat
1 1	182 169 868757	227 242 868800
tim_675.dat
1 2	246 213 592317	138 153 592050
tim_676.dat
tim_677.dat
1 2	170 238 89357.1	185 200 89440
tim_678.dat
tim_679.dat
1 2	127 132 765625	110 20 765330
tim_680.dat
tim_681.dat
1 2	121 116 769975	111 79 769531
tim_682.dat
tim_683.dat
tim_684.dat
tim_685.dat
tim_686.dat
1 1	136 64 774650	179 141 774757
tim_687.dat
tim_688.dat
tim_689.dat
tim_690.dat
tim_691.dat
tim_692.dat
tim_693.dat
tim_694.dat
tim_695.dat
tim_696.dat
1 1	138 87 11400	177 100 11342.9
tim_697.dat
tim_698.dat
tim_699.dat
tim_700.dat
1 1	120 221 217233	159 223 217344
1 1	120 221 217233	181 136 217200
1 1	159 223 217344	181 136 217200
1 2	174 202 616100	127 231 616262
1 2	174 202 616100	131 187 616183
1 2	231 112 677317	219 138 676840
tim_701.dat
1 2	52 116 785383	246 227 785200
tim_702.dat
1 1	149 90 907519	151 31 907557
tim_703.dat
tim_704.dat
tim_705.dat
1 2	151 203 636133	107 213 636147
tim_706.dat
tim_707.dat
1 1	160 234 598925	162 97 598833
1 2	24 199 903814	72 244 904162
tim_708.dat
tim_709.dat
tim_710.dat
1 1	151 240 349862	154 170 349875
tim_711.dat
tim_712.dat
tim_713.dat
tim_714.dat
tim_715.dat
tim_716.dat
1 2	43 44 19300	36 253 18870
tim_717.dat
